video_name,text_data
10000000_1549306532069509_259785954618315860_n.mp4," Are we live? Yeah, we're live. No way! I've never been early to anything. It's 729. Alright! Oh my god! We're live! I can't believe we're live! Guys! Hello everyone! All over the world! I hope you guys are doing really well. I know we're actually early. Which is strange for me because I usually... I'm usually not so punctual. But it's so great to connect with you guys today. And I'm going to be sharing with you guys some really interesting things talking about our Rose Quartz collection in just lunch yesterday. And I'm so excited to share everything with you guys. And we're going to be chatting. We're going to be talking here. And we're going to be connecting. So I'm really excited to do this with you guys. So we're going to try to pin some products while we're talking. This is the first time we're doing it too. So if it's not smooth, please excuse us. We're going to try to make it as smooth as possible. But I see your comments. So see you at Mr.Too! Oh my god! I see all of you guys. You guys are so cute. All right. So I'm going to go through really quickly showing you guys a little bit of the products they just launched yesterday. The launch was really amazing. And thank you guys to everyone out there who supported the launch. I love you guys so much. And thank you so much for the support. I want to talk first before we get into the products. You guys may have seen some of these sexy products. The Facebook. I've seen it everywhere on the internet. People are talking about this. And we'll get into it in a minute. But first, before we go there, I want to tell you guys about the inspiration behind the collection. This is our Rose Quartz collection. It is a 1, 2, 3, 4, 5 piece collection. We just launched yesterday. And the inspiration for it was really just love, self-love. I've spoken openly before about my self-love journey, about some of the issues I experienced. I remember actually when I first started to underline some of the things that I was going through. It was 2017, I think, some time around that. And my life coach was asking me the question, she said, do you love yourself? And I was like, no, I don't love myself. And it really was like a moment for me that kind of was like the beginning of my healing and the beginning of me understanding some of the things I was doing that I wasn't prioritizing myself and I wasn't doing those things that I should be doing. So it was a really amazing moment. And when I moved to my new house, I wanted to just put crystals in it that kind of represented self-love and healing and all those things. So I put rose quartz everywhere in the house. Maybe at the end we'll do a quick little tour. We'll see. But I was really inspired by the crystals in the house because they were just, they were really beautiful. They were very earthy. The colors were amazing. There were so many different colors on colors. And it just was really, really inspiring. So we were putting all these shadows on a piece of rose quartz. We got to do rose quartz collection. So that's what we have here. So you guys probably have seen the palette already. So I'm going to try to open this up. I can't do anything in my nose. If I can open it up, there we go. And you guys can see the colors are gorgeous. We normally do more warmer tone palettes. And this one was very much inspired by those cool earthy tones that you see in the rose quartz. So we got some beautiful grays and beautiful. We have some blending tones that are a little bit more on the cool side, but they're still browns. We have these beautiful pinks and we have these amazing shades. I've never seen anything like them in a palette before, but these duo chrome that I cannot even tell you how gorgeous they are. They are so stunning and so beautiful. And they just have like these different shades. When you move them in the light, they give like this insane reflection. It's like another level. But we put in three shades like that. We have one which is moon magic. We have another one which is cosmic love, which is a bit darker. And then we also have the other one which is right here. It's called blissful. So we put three duo chrome in there because they kind of give you the idea of like energy. And like they just give this like this feels like an aura. I don't know if you guys are feeling it, but it feels like an aura. And when people put it on across the board, like across the room, wherever you see them, you can actually see the shade like reflecting this amazing just like duo chrome and duo colors. And it's just stunning. So that is two of the shades I love are sorry three of the shades I love within the palette. These three duo chrome shades. Each one of them has like a different reflection. So each one of them is going to give you a very different effect. I've also mixed all of them. And I'm going to let you guys pick what I do. So maybe we can I'll start a little something. You guys can tell me what you guys want to see. And then we'll play with it at the end. But we also have something that is really incredible with our big palettes. We always want to bring you the best innovation. And a lot of time working on it. We have these insane metallics. These metallics are gorgeous. So not like your normal metallics. These like melt like butter. Like it's almost like liquid in a shadow form. It's they're just so soft, so delicious. But they also stick, which is so incredible as well. So we have those. And of course, you know, we have our beautiful maps that work so well. They're so pigmented and so beautiful. There is a little bit of fallout when you use them. But that's because we went for the intense pigmentation. And they're just they're so gorgeous. You're going to absolutely love wearing them. They're so creamy. They're so delicious. I've always had a hard time wearing matte eyeshadows because I have like. Like a little indent here. I don't know if there are dimples on my eyes. I have no idea. There shouldn't be there, but they're there. So when I put the mats on, I can actually create a really beautiful smooth kind of transition. And it looks stunning and you don't really see the indent. I always struggled with like matte shadows that are not smooth. And we want to make the smoothest maps. You have those. But I can't leave this shadow at last, but at least love stone. We had something similar in our naughty nude that slippery, delicious, glossy finish that like I know everybody wants right now. We created something just like that. And we we should try to take it a little bit further. We made it a little bit. It kind of glosses a little bit better. It's not as tacky. So it does kind of set a little bit more. But for this one, we actually put these like little shards. It looks like little shards of crystal. They are pigments. It's not actual shards, but it's in the shape of that. So usually what we do is we drop them in and we make them really nice and round. We dropped them in rough, making them look like crystals. So you have these little white kind of iridescent ones and these pink ones. There's a lot of duo chrome in there, but they are stunning. So there's a lot happening in this palette. It's such a fun palette. It's so beautiful. I love it so much. I can't believe how much I love a cool palette because it's not it's not usually what works for me. But we worked so hard to make sure that it worked on all skin tones. It worked really, really well. The pigments worked really well. It showed up really well. And then the formulations are just insane. I mean, look at this. It's just too. So I'm going to show you guys cosmic love too because it's so gorgeous. It's like this marble kind of effect. You got the purple, the blue duo chrome. It's a little bit darker. It's a little bit darker. I'm going to put it right here in the middle. I mean, it's just gorgeous. You don't see these shades in in palettes very often. You know, it's very, very, I personally never seen anything this intense. So I'm really excited for you guys to try it. I am going to do a look for you guys using this palette, but I just want to show you guys a couple more things before we do. I would do it real quick. This is our look how gorgeous this packaging is. Do you see this? This is our wishful rose quartz peel off mask. I used it yesterday in the morning. It peeled everything off all my pores, like all the dirt that was in my pores. Everything came off. It was such a gratifying feeling. All my desk and I loved it so much. And this actually has rose quartz mineral powders. It comes like this has a little spooly or a little, a little applicator there. And then you can see. Ah! It's so delicious. Oh my god. It looks so good. You see that? Oh. It actually has crushed rose quartz mineral powder in it. It's so beautiful. It's really, really amazing for actually clarifying your skin. So it has some really amazing ingredients. Watermelon rose quartz, hyaluronic acid, and lotus flower. Some really amazing ingredients. But I just love this packaging. I'm obsessed with it. I want it just for the packaging alone. We did this kind of rose quartz effect. And we did that on all of our packaging. It's on all of them. So you can see it's also on the palette. It looks like a piece of stone. It's so gorgeous. I'm going to move on to our rose quartz face gloss because you guys have been talking about it. Okay. Let's just get right into it. Right? A lot of people said it looked weird. Actually, well, before I get in there, I need to pin. I'm not doing this. I need to pin it so you guys can find it easily. All right. So let me unpin the palette. So in case you guys want to find it, it's easy. Ah! Okay. Let me see if I can do this rose quartz. No problem. Okay. All right. Rose quartz face gloss. In case you guys want to find it's going to be easy to find. So this is amazing. I saw a lot of comments. A lot of people will like, ew, it looks gross. It looks like a Petri dish. Does it? I don't know. I mean, maybe a little bit. But let's be honest. Like, things like that look sometimes a little weird can be incredible. And this is 100% one of them. Everybody I saw online was like, oh my god, it looks weird. But let me try it. Was so pleasantly surprised. Guys, this is a new way to highlight. I don't know about you guys, but I'm just over the highlighters that are going to be the highlighters that are glittery and then overly shimmery and just look like, like you're like beaming. Like it's just too much. We want to look dui and delicious and beautiful. And because of the gel and there's different ones. Some of them have less pearls than others, but it doesn't really matter. It gives you the same effect. Because of the gel and because of the pearls, the mix actually makes your skin look dui. It's incredible. It's like nothing ever seen. And because it's gel base instead of the pearls, usually for me when I put a highlighter on, it kind of magnifies my pores. It goes around the pore and then it looks like a little bit like a crater. I'm like, my skin looked better before I put the highlighter on. Why did that happen? With this, it actually looks more amazing. It makes your skin look soft. It makes it look glossy and dui and just beautiful. So I'm going to really quickly just show you guys what happens when you swirl it. So you get a little bit of something happening, right? It kind of glazes the top and you get a little bit of this, too. It doesn't look like that much, right? You put on your finger. It doesn't look like any's happening. You put it on your face, though. And you start to get the shimmeriness that is stunning. And honestly, I like to use my fingers. This doesn't really require too much to it. All you need to do is use your fingers and apply it slowly. And you can go bare face. You can put it on top of makeup. You can go when you do, when you're natural, there's so many ways to wear this. And it just looks stunning. And it just kind of gives your face this glossiness. And it just, I don't know, softens your pores in a way. I just want to put it all over my face. I'm going to quickly put it all over my face because I love it so much. I did have some on earlier. But this is like a little addictive. I've gone through one, which is kind of crazy because it was going to go through that. But I've gone through one already. It's so incredible. So you can see it just kind of gives my skin that soft look. I'm going to go my nose as well. And the reviews of this from all the influencers we sent to were just so amazing. And it was so nice to see everyone was like, I don't know if I like this. It looks so weird. And then when they put it on, they loved it. It was just so nice to see. We kind of knew that was going to happen. We're like, people are either going to say this looks weird or they're going to love it. And it was so nice seeing people actually love it. I was really happy to see that. Okay, I'm going to move on really quickly to our silk bomb. I know you guys love this formula. I've seen it so many times. People love the ingredients. It has soybean complex. It has a lot of really amazing ingredients in it. Actually hydrate your lips. The smell I've heard also people are obsessed with a smell. It's a very light scent. Smells fresh. I don't know how to explain it. And then it smells fresh. But you can put a little bit on your lips. And it does provide a little hydration. But it also does have a little bit of a shimmer too. This one also has rose quartz mineral powder in it as well. And it's just like a nice little gloss. But it's so hydrating. It feels so good. And firstly for me, like the reason why I left silk bomb is I feel like it hydrates my lips over time as well. So I always wear it. This one has a little bit of a shade. It's called Love Stone as well, which matches the Love Stone shade kind of into palette. The one in the palette, it depends, right? Because it has like broke, like it's just literally dropped pigments. So it could be a little bit more of the shade. That's kind of the beauty of some of these palettes that we create. When we do these marble effects are these like kind of, you know, these like slippery kind of shades. This one's called Love Stone. You never really know what you're going to get in the palette. It's like a snowflake. They're all like different. They're all perfect in their own little way. But they all give you an amazing effect. So now that my face is really glossy, I think I went a little crazy. I am going to move on to the tutorial. Oh, before I do that, I'm going to show you guys the brushes. How beautiful these. These are not actual rose quartz. They are plastic vegan brushes. But we did make them also inspired by rose quartz. You get this beautiful effect there too. Love these brushes. I love, love, love them. I have so many of them. One because they're really light and easy to use. But also just because they're bomb brushes. They're so, so, so good. And I just like that they're, they're pretty good price as well. So you get three for a really nice price. So I'm just going to go ahead and I'm going to just add some makeup on to my look right now. I'm not going to go crazy. If you guys, I'm actually, sorry, I've been so focused on saying what I need to say. And I was a little bit nervous. That I was not looking at the comments here and there because I was going to give it nervous. So I'm going to really get into your comments now. So you guys tell me what you guys want to see. And thank you guys so much for tuning in and staying on. I was really nervous. And we can kind of create a look together. So I'm actually going to start first by showing you guys. Oh, let me just really quickly switch again to the eyeshadow palette. So I'm going to pin that again because that's what I'm going to talk about right now. Hi. Hi. Hi. I'm going to, I'm going to, I'm going to, I'm going to do a look. I'm going to do a look. Oh, God. Oh, God. Oh, you don't have to make an appearance. Oh, my God. Okay. All right. E-Mine. Oh, he wants it. Wait, wait, wait. Okay. All right. So I'm going to now move on to the look really quickly. So I'm going to show you guys using love stones. So love stone is a really cool kind of shimmery. Do we look? Oh, guys, nor I want to make it appear. It should really wanted to. She was like backing me. Hi. What are you saying? What are you saying? Girl, I'm like, hi. Hi. Do you want to do a look on me? Shit. No, you do a look on only at the end if people still want to do that too. Okay. Okay. Oh, you look so cute. All right. So I'm fine now. Okay. All right. So give us some pink. All right. I'm going to give you some pink. All right. So first, I'm going to go ahead and start out with the love stone shade. I just want to show you guys. Actually, I'm going to just swatch it. So you guys can see how it applies. So it's got like this weird. Glossy texture. And I'm actually going to apply it here. And it has some shimmeriness to it too. So you can see it gives you this wet look. So you know, a lot of us want that glossy look on our eyes. It's so sexy. So beautiful. It's so like. It's so like now. But nobody. It's so hard to achieve. Like nobody really can put it on without moving all over the place. So this kind of gives you that look. I do have some cheats on how to do it. So I will try to show you guys some different different techniques on how to do it. Really, really glossy without putting this and smudering your eye with it. Because there are some places where you put it. And when you move, it just looks glossy. It looks slippery. It looks sexy. It looks wet. It looks like everything you want it to look like. So I'm going to show you guys really quickly some of the technique on that. So I'm going to grab the shade left. So I'm actually just using a paintbrush. This is a really cheap paintbrush. I got it on Amazon. It's like really, really cheap. Sometimes I just like to use these like long brushes like this. And I'm going to show you guys really quickly some of the technique on that. And I'm going to use it to just kind of place love stone here. And I like to go right here along the crease. And you can see already my eye looks a little dewy and a little wet. So I'm just going to apply it there. And I'm going to go again, apply another layer. I'm now going to apply a small amount here, right here. And now I'm already getting the effect of like a wet eye, right? So now I'm just going to go ahead and I'm going to blend out those edges to kind of almost make them blend together. I barely have any product on my eye, by the way. There's like barely any product on my eye. Now if you really want to intensify that, you can go ahead and take that moon magic shape, which is my favorite shade in the entire palette. You can take that, right? It's just like in a small amount using this brush. Right? This is not even like, you know, this is, this is super simple. And I'm going to use that base. I look what happened. I'm going to use a base of love stone. And I am going to just apply it on top of that. And I'm going to start blending that out. It's intense. So I'm just going to blend it out. And that love stone kind of like works to make this even more intense. So you can see this. My eyes are looking really wet. Really wet. It's like it's looking duly. It's looking sexy. It looks amazing. And I barely did anything. This is so easy. Kimberly, I see you. I'm glad you like this. But I still want to give you a pink look. Because I know you asked for a pink look. So okay, I'm going to go, geez, I don't know what shade to go for. By the way, I did the most amazing tutorial yesterday. I do adjust the mats in the palette. And I use this shade. I use happiness cherished. Oh my god, with a little concealer underneath it. Oh my god, it was so beautiful. And then I used gratitude. So I'll kind of, I'll do something different on this eye. Should we do that, guys? What do you guys think? Different on this eye? Or should we do the same? Should we just keep adding pigments? I want to make you guys happy. So you guys tell me what you guys want to see. All right, I'm seeing wet. I'm seeing wet. I'm seeing wet. Okay, you guys want the metallic? All right, I'm going to give you guys what you want. All right, so I'm going to go ahead and finish this. And then we'll add more pigment around the eyes. So I'm grabbing love stone again. Literally small amount, not a lot. I'm putting it again. I'm shaping out the lid here. Right? It's like, it's not a cut crease, but it's like the modern way of doing a cut crease. Right? It's sexy. It's wet. It's delicious. Like, I want it. I'm grabbing a tiny bit of moose. So I barely put my brush in there. And I'm going to do the same thing here. Look at that. Like, it's so intense. It just gives you that wet look, especially because mood magic is also duochrome. So you're getting all of that wetness from all of this mix. It's just, it's just so sexy. I'm so glad you guys like it. Oh, I'm seeing your comments. You guys look best. Do you guys want to ask me any questions too? You guys can ask me anything. I will tell you anything. You tell me what you guys want to know about the collection, even outside the collection. You guys tell me what you guys want to know. I am here to talk about anything. Try to read your comments and do the makeup at the same time. Oh, you guys are so cute. All right. So, like, just so beautiful. Grabbing a little mood magic, putting that on top of that left stone. That left stone works so amazing under the base of any these shades. So like, for instance, if I take this shade right here, I'll take another left stone swatch. I'm going to do another one on this part of my hand, right? This is the plain left stone. This is another one. I'm going to grab blissful. Which you guys saw. You guys saw the cosmic love. You guys saw mood magic. I'm going to grab blissful, which is this like, it's a little like greenish, a little, it's got a weird color to it. Look at that. You're so good. And I'm going to just take it there. And you can see again, like the wetness, the sexiness. I mean, it just, ugh. It gives you a aura vibe, right? Do you guys feel the energy? Do you feel that vibe from this? I just, I feel it. I feel it. It's like, you know, from this, I just, I feel it. I feel it's like full energy. It's so sexy. It's so delicious. It's so beautiful. Yeah. I barely did anything, right? I just had like bronzer in my eyelid. I had liner in it. And that's all I did. Like, that was so freaking easy. It was insane. I'm just going to quickly grab, mhm, what color should I put in my... Ugh. Mantra is one of the most amazing shades here. Oh, it's so good. I don't know if you guys can see it. Mantra. It's such an amazing darker shade. Maybe I'll do a little bit of that in the corner here. So I always grab a post it. You guys don't mind. I'm going to grab a post it. And I'm just going to hold it up to my eyelid here. And just so I get a clean line. And I'm going to grab some of that mantra. Oh, I love it on. I don't know if you guys can see it. It's the most amazing liner shade. I already have liner on. So if you guys can see it. But it's just, it's like one of the most perfect colors I think we've ever created for like that liner kind of smoky look. I mean, can you see the difference? This is like really, I love it. I did have it on from earlier today. But it's just so beautiful. We can even take it up a little bit here. So does I like to do that? It's just such a beautiful. It's not really a brown. It's not really a black, but it's got this cool tone to it. It's just so stunning. It's like a necessary shade inside of a palette. But look how pigmented that was too. I think we got a little tiny bit of fallout. So I don't know if you guys can see a small mouth. It's really, really, really cool. If you guys can see a small mouth, it's really minimal. But when you have a dark shade and it falls out like that, it does kind of show up, which is why I did want to call that out. Guys, I'm sweating. I'm nervous. I was nervous to do this live. I'm like, sweating that too. Did I really say that on the live? I did. I said that on the live. I am. I'm really nervous. Okay, I guess I'll do the same thing to the other side as well. And then I don't know what other shades do I show you guys? Oh, you know what I'm going to do? I'm actually going to show you guys really quickly too. One thing that I love to do. I always love to put like a light shade in the corner here. We'll end the video here and all."
10000000_165113175912702_3566097293030428601_n.mp4," Okay, let's see plating"
10000000_167254269165943_28713087197404261_n.mp4," Hey my loves today. I'm gonna teach you guys my signature lip technique. First, I'm gonna start off by applying concealer to my entire lip. This is gonna help me start with a blank canvas. Then I'm going to contour my lips. I'm using our Tantor, applying it to the cupid's bow, the bottom of the lip, and the top. Next, I'm gonna start by using lip contour and terracotta. This is a really nice warm pink. I love it, and I'm gonna put a little bit on the edge of the lips as well to get a really nice sexy shape. I'm gonna apply a liquid lipstick that matches lip contour all over my lip, and then I'm gonna go in with a lighter shade just in the center. Next, I'm gonna add a little bit of liner just to the outer corners. This is gonna help me turn the corners of my mouth upward, giving me a little bit of a cute pout. I hope you guys like this video."
10000000_1687842184906998_4352374793319220250_n.mp4," Let's do a look with this palette. I'm going to start with this shade. Notice the eyeshadow is only on one side of the brush. Flip that side towards the ceiling and then start to press it into the socket. So now I took this orange and we're going to start to tap that above the purple. Please trust the process. Don't you leave. Don't you go nowhere. There's a method to the makeup madness I promise. Just kind of keep layering that and tapping that to blend. Now we need to grab the eyeshadow on the tip of the brush and from here we're going to take that and press it in between the orange and the dark purple. That's what's going to create that really soft smooth transition. Let's grab this peach shade and we're going to take this almost all the way up to our brow one and look how that just kind of smoothed everything together. I showed a base to cut the crease. By the way look at the swatches. I think we're going to go with this so we can use the cake liner. Let's grab this gorgeous orange shimmer. I cannot say gorgeous orange. Oh lord, how much does it see my brain. But that's cute. So we really wanted to set the base as quick as possible. Now I'm going to switch to a smaller brush and just kind of do some detail work on the lid. So I'm going to leave through here blank. The reason why is because we're going to put liner there. And anytime you try to put liner on top of shimmer you're risking it. So just leave it there. My solar water going into the cake liner. Make sure it's really saturated. And let's do a wing. Add a lash here. Just kind of pinching it to my natural lashes. Loved days. Complexion will be in a separate video. And we're done. Check the post before this one for the complexion. And there's an even more in-depth tutorial on my IG story. Love the palette and I absolutely love the way this look turned out."
10000000_188996343503351_4351390702957834436_n.mp4," Alright, slugging under makeup, let's see. Pazzoline? She's gonna go with Vaseline, okay? No problem, that's okay. If she's slugging, she's mixing Vaseline with her foundation. Is that slugging? Huh, okay, so many thoughts. I have put Pilugasamon before I put my makeup on. It's not the same thing as slugging. So I will put on a pea-sized underneath my makeup. Doesn't necessarily make my makeup look better, but it helps prevent my skin from looking dry throughout the day. One of the reasons why people start slugging in the first place was to prevent your skin from losing moisture. I use Pilugasam, which is what I used to slug. I put a lot on at night, and then I put a small amount on during the day, just because I became so obsessed with the way it's really helped my pores. So feel free to use it during the day and night. Just remember, when you're using it at daytime, use a small amount. Go easy."
10000000_219179656851207_2130230149073101248_n.mp4, I'm gonna show you guys how to get a really sharp liner using a post-it. I basically want to align the post-it with this small little curve here on my waterline and I'm going to grab a little black eyeliner and I'm just gonna go ahead and close my eyes and I'm just drawing in here and I'm going along the lash line here and you want the point to kind of end at a sharp point. So this is really important if you want to like look downward towards your mirror so you don't get that crease. Now using a liner brush I'm just gonna grab a little great eyeshadow and I'm gonna start smoking it out and you can kind of just draw on top of where you drew the liner and you kind of want to draw a little bit of a triangle here and I'm going all along the lash line here and it will really fade but that's okay. I'm gonna grab this brown eyeshadow and I'm gonna put it on top of that and then I'm gonna grab the black eyeshadow and I'm gonna go on top of this. I'm getting all these really natural kind of smoky tone. The only thing is I want this to be neat on top right here so I'm mixing that brown and I'm gonna grab this black. All right and now I'm just gonna remove the post-it and you can see how clean that liner is and it's so nice and smoky. I'm gonna put some lashes on I'm gonna finish this side of my face and I'm gonna come back and you can see I finished my liner I added some lashes and my look is final. What do you guys think?
10000000_2471703556303976_2539080603162503847_n.mp4," Moose breaks down gum. What? Moose removes gum from your hair. I always thought you got gum in your hair. You were screwed. There was no way to get out. You're done. But I'm gonna give this a try. So I'm gonna choose some gum. And if this doesn't work, I'm gonna really mad at Leah because she made me do it. I don't know if I want to move to my hair. Why does this work? I'm just scared. I bet she used her hair. Here it goes. You should put a mouse here. I'm gonna put it on the end. What am I doing? This is so stupid. Oh my god. Yup. Well, the gum doesn't even like, it just like sticks to the hair. I'm gonna use this moose. It's not the same moose that they use. I don't have that one right now. Let's try this. Oh my god. It's really hard. It doesn't feel like it works at all. Oh my god, nothing's happening. Is it coming out? Oh. I guess you just have to give it a second. Oh my god, it works. I was gonna kill you. What? It literally just like separates the gum from your hair. It just makes it not sticky anymore. It feels like a piece of like dried slime now. That is insane. I'm so freaking gasped right now. Oh. So I'm gonna use a comb to like just get out any, look at that. Any remaining gum. That is insane. I'm shocked. Don't work on my hair. I tried this video because I have got gum stuck in my hair before as all of us have. And hopefully if you know anybody who gets gum stuck in the hair, you can be like, I know how to get it. Where did that? Most. There you go. Later."
10000000_253539710005427_3204325673675233905_n.mp4," you My house is closed. Bye now, I'm going to read what I wanted to learn... Give me your bank card!"
10000000_267368451858745_5572014537617316494_n.mp4," Hey, Herod's Beauty. It's hood of hood of beauty. And today I'm really excited to share with you guys something super special and exclusive available only at Herod's. And that is a new liquid lipstick shade that we made called Queen of Sheepa. And I'm gonna open it up for you right now. So you can see it. And you can see it has a little Herod's kind of line drawing, that legendary iconic kind of storefront right there. And this is a beautiful shade. And this shade is special. It's not just your average liquid lipstick. Of course, it's our amazing formula, but it was made with one of our amazing B.A.'s Belkies in Herod's, who actually works there. And she's so phenomenal, she's so amazing. One of the things we wanted to do was actually bring her to Dubai and have her work with her RPD team. Cause we know that was a dream for her and to make one of an exclusive shade just for Herod's. So this is really, really exciting. I'm super excited because our B.A.'s are there, they're hustling, they're working so hard, trying to make all of your dreams come true. And it was really special for us to bring her home to Dubai and to let her get her, you know, her hands dirty and to be involved in the whole P.D. process. So I'm gonna go ahead and do a quick application video. So this is the packaging. This is how it looks. And when you open it up, you have this. You also have the Queen of Sheba kind of shade there and this beautiful gold and the shade is this beautiful pink nude. Herod's has a very special place in my heart. It was our first retailer in the UK that took us on board and welcome this into the UK. And it's been such an incredible journey. And this product is really special as well. So I'm gonna start first by y'all going my lips. I always love to do this when I'm wearing anything like a liquid lipstick or anything that's more mattifying. I always wanna make sure that my lips are super, super clean. There's no dead skin. And sometimes when you look at your lips, they look okay. And then you put like a dark color on or red or, you know, a mattifying product and you can sometimes see that dead skin. So just to be on the safe side, I'm gonna use our Yo-Glo and this is in our Tropical Fruits. I'm just grabbing literally a pea size. And I'm using a circular motion. And yeah, I'm gonna feel the dead skin telling off. And I love Yo-Glo for the lips. I'm just gonna pat it off with a warm wet towel. I'm just gonna go ahead and I'm gonna apply a little bit of foundation all around my mouth. This way it's not messy. As I apply the lip product, I'm just gonna rub off any excess product off the lip here. So I'm gonna apply our Hattabee D lip contour 2.0 in pinky brown. I'm obsessed with this shade. And I'm just gonna start outlining my lips. And I'm gonna go ahead and do the bottom as well. And then after I do that, I do like to overline a little bit. So I'm gonna go ahead and fix any areas that I may overline. And then I'm gonna go ahead and begin with application. So you can see it's got this beautiful tone to it. So beautiful. So I got to sit with Bill Keece when she was developing this color and she just had the most amazing personality, the most amazing energy. And she's so obsessed with all of you guys, making sure that you guys get your beauty fix and feel really empowered and beautiful through all of that. And I love this shade. Ooh, ooh. This color is so beautiful. It's perfect for summer. Also those date nights when you wanna be a little extra sexy. But Bill Keece did her thing. She made this beautiful lip shade. I'm just obsessed with it. It's kind of like a muted pinky brown. That's so, so, so pretty. So this color has now set and you can see it kind of got a little bit more muted. And you guys know of course our liquid lipsticks are completely transfer free. So it is not gonna transfer onto your mask or you know your clothing or any of those things. So I am obsessed with it. I think it's so beautiful. It's so sexy. And remember this color is exclusively available at hair. It's only there. You can only get it there. So I can't wait for you guys to try. Hopefully you guys get a Meet Bill Keece as well. Say hello to her. And yeah, and hopefully you guys love the color. Bye guys."
10000000_2891053297869667_3514536004214201694_n.mp4," Okay guys, so our customer service team at HoodOfYou.com told me that people are always emailing asking what shade of lipstick I'm wearing. I'm gonna show you guys my favorite nude. This is actually my favorite nude. It is a really simple shade. It is a Raja from our Power Bullet Cream Glow. I am obsessed with the shade. It's also Mona's favorite shade. You can see it has a little sticker on here. That means it's my favorite. It belongs to my favorite drawer. It's the most stunning shade. This is, ah, it's at the end. I'm actually just gonna put on my lips raw with like no lip line or nothing just to show you how beautiful it is. But sometimes I also put it on top of my liquid lipstick too to give me a little bit of a nudeer kind of glow. But I'm gonna show you how it applies. It's a little brown, little nude. So gorgeous. And I don't know, these I feel like you can just apply it on top of everything. I think it's one of the best nude I've ever seen in my entire life."
10000000_2941936096076651_551344174471492860_n.mp4, MUSIC
10000000_3135281333385745_5952394361297701700_n.mp4," You can use it on your elbows, your knees, your feet, your scalp, your scalp, your bikini line, or balls. Hello, first sense of humor. I gotta show this to you. Or balls. I asked my husband if he wants me to exfoliate his balls. I'm gonna ask him. Give me a second. So I have a really important question for you. Who says that I can use her yow glow for elbows, knees, feet, scalp, and balls? And balls? And balls. It's for balls. Yeah, balls. Which is a ball. Or balls. bikini line or balls. So I need to ask you and all of Instagram is awaiting your response to get your face in here. Okay. Can I use hoda katans yow glow to make your balls shine like the sun? Of course, it's over man's dream to have their balls shine like the sun and smooth his eggs. Way balls. Thank you. I look forward to purifying and beautifying your ball sack. Your ball sack. Yes, of course. Well, we won't be sharing that on Instagram. No, I agree. That turns the service community guidelines all that nonsense. But I love that. We're in swell with warm water and."
10000000_3208776326048087_2047181403658080976_n.mp4," guys. So we just got back to Dubai. So excited to be back here. Unfortunately, we had a product leak happen recently and it's a really special product. I'm really upset that it got leaked and it was leaking about a month ago and I thought I would just ignore it because this happens all the time. I don't know how, but one of these Instagram accounts, they get products from our manufacturer. They're not finished within the production and they post them online and it's happened so many times. In the beginning when it used to happen, I would get so frustrated. I would lose all my excitement. Like we spent years on developing these products and I lose all my excitement and then I decided just to start ignoring it. But now I've seen it posted so many times and so many people are tagging me and some things and so we're gonna, I'm actually gonna shoot a video right now. I'm gonna go look lamb, shoot a live video for you guys and post it today. I'm gonna reveal the full product myself. But you know, I just wish this person would stop. They don't do it only to me. They do it to a lot of brands and I don't think they realize how much effort goes into developing products like we spend years and it's not only me, it's a whole team of people spending years and they do it just for some clicks, like clickbait. Yeah, that's really not cool. I wish they would stop. I'm not gonna tag them because I don't want to post their account and give them any more cloud. That's what they're looking for. But I'm gonna post a product. I don't want to be sad about it because I'm really excited about this product. You know, I was, I was hoping to avoid like just to ignore it, but you know, it is what it is and the product is amazing. I'm so excited. It's to me one of the most amazing complexion products that we have created to date if not the most amazing complexion product. So I'm excited about this. I'm excited to share it with you guys and I think we might actually just reveal the whole calendar for the year which might be a bad idea, but I just, I don't want to feel like I always have to be like worried about the next product launch being revealed. So I'm gonna go ahead and reveal it with you guys. I'm gonna shoot this video now post it this evening. Look out for it."
10000000_329541269359667_8585153728063792201_n.mp4," Foundation into the waters, whirl it around, apply it to your skin. This is a technique that is supposed to give you the longest wear application, non-transfer, and it's supposed to make your skin look more beautiful. I want to give this a try. I got my glass of water, and then I'm putting my foundation. I also feel like this is really wasteful. Eeeh, my brush inside. Wow. The foundation literally sticks to your brush. Let's try this. Oh, I'm going to blend it in with another brush so I can get much more natural application. All right, not too bad. Let's try it on the other side and compare. So I'm just going to do half a squirt on the side. I'm going to use a similar brush to spread it out. And then again, I'm going to use a similar brush to blend. I do have a little more luminosity on this side than I do this side. Just a hint, which is nice, but we need to try the transfer test to see if this is really worth the hype. So I am going to put these on both sides and press really hard. I got a little bit of transfer. Very little. I was pressing a lot. I do think this works. I just think that it's a little complicated, a little gross, and also a little wasteful. But I will say this is the hack that works."
